match id,team1_id,team2_id,winner_id,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,toss_winner_team_id
9489283,46738,46752,46738,field,Te Re Bl Sn,Southampton,2023-08-04,night match,Te Hd Ms Cn,2023,8301,1.61538461538462,0.51219512195122,143.8,66.67,146.733333333333,46752
9680201,49650,47501,47501,bat,Pe Il Ct Sm,Kandy,2023-08-04,night match,La Pr Le,2023,17534,1,1.24691358024691,180,0,153.071428571429,49650
9680208,47508,47487,47508,field,Pe Il Ct Sm,Kandy,2023-08-05,day match,La Pr Le,2023,17534,1.3,1,147.857142857143,75,148.75,47487
9680215,47501,49657,49657,field,Pe Il Ct Sm,Kandy,2023-08-05,night match,La Pr Le,2023,17534,1,81,148.533333333333,0,148.75,49657
9668539,55,41,41,bat,Pe Sm Ga,Providence,2023-08-06,day match,Ia tr of Wt Is ad Ud Ss of Aa,2023,13915,1.72727272727273,1,175.666666666667,50,152.857142857143,55
9489304,46745,46738,46745,field,Te Re Bl Sn,Southampton,2023-08-06,day match,Te Hd Ms Cn,2023,8301,0.478260869565217,1.48780487804878,149.75,0,148.233333333333,46738
9680229,47508,47501,47508,field,Pe Il Ct Sm,Kandy,2023-08-07,night match,La Pr Le,2023,17534,1.45454545454545,1,150.8,25,149.45,47501
9489318,46766,46780,46766,field,Od Td Mr,Manchester,2023-08-07,night match,Te Hd Ms Cn,2023,538,1.8,0.672131147540984,147.230769230769,100,150.166666666667,46780
9668546,41,55,55,bat,Pe Sm Ga,Providence,2023-08-08,day match,Ia tr of Wt Is ad Ud Ss of Aa,2023,13915,0.571428571428571,1.97560975609756,176.8,60,152.9375,41
9489339,46759,46766,46759,field,Kn Ol Ln,London,2023-08-09,night match,Te Hd Ms Cn,2023,328,0.941176470588235,1,139.083333333333,50,154.933333333333,46766
9489346,46780,46752,46752,bat,En Bm,Birmingham,2023-08-10,night match,Te Hd Ms Cn,2023,1161,0.909090909090909,2.9047619047619,154.533333333333,100,164.566666666667,46780
9680250,49650,47508,47508,field,R Pa Sm Co,Colombo,2023-08-11,night match,La Pr Le,2023,7041,0.75,0.62962962962963,148.5,0,137.733333333333,47508
9489353,46759,46745,46759,bat,Hy Ls,Leeds,2023-08-11,night match,Te Hd Ms Cn,2023,1266,1.30769230769231,1,142.692307692308,0,167.833333333333,46759
9680264,47508,47487,47508,bat,R Pa Sm Co,Colombo,2023-08-12,night match,La Pr Le,2023,7041,1.125,3.85714285714286,148.6,80,137.8,47508
9680257,49657,47501,49657,bat,R Pa Sm Co,Colombo,2023-08-12,day match,La Pr Le,2023,7041,0.75,0.837317073170732,151.333333333333,100,137.8,49657
9668553,41,55,55,bat,Cl Bd Rl Pk Sm Tf Gd Ll,Lauderhill,2023-08-12,day match,Wt Is tr of Ud Ss of Aa,2023,16848,0.428571428571429,1.48780487804878,176,60,160.25,41
9489360,46773,46731,46773,field,Ls Ln,London,2023-08-12,day match,Te Hd Ms Cn,2023,83,0.8,0.506172839506173,141.769230769231,0,141,46731
9680271,47501,49650,49650,bat,R Pa Sm Co,Colombo,2023-08-13,day match,La Pr Le,2023,7041,0.833333333333333,0.611709874745121,153.4,100,139.133333333333,47501
9489381,46780,46759,46780,field,En Bm,Birmingham,2023-08-13,night match,Te Hd Ms Cn,2023,1161,0.5625,0.506172839506173,152.4,100,162.466666666667,46759
9668560,55,41,41,bat,Cl Bd Rl Pk Sm Tf Gd Ll,Lauderhill,2023-08-13,day match,Wt Is tr of Ud Ss of Aa,2023,16848,2.2,1,176,60,166.333333333333,55
9680285,47508,49657,47508,field,R Pa Sm Co,Colombo,2023-08-14,night match,La Pr Le,2023,7041,1.55555555555556,1.98039215686274,146.666666666667,0,137.166666666667,49657
9489388,46731,46752,46731,field,Sa Gs Cf,Cardiff,2023-08-14,night match,Te Hd Ms Cn,2023,4521,1.07692307692308,1.48780487804878,144.666666666667,100,150.7,46752
9489395,46759,46773,46759,bat,Kn Ol Ln,London,2023-08-15,night match,Te Hd Ms Cn,2023,328,0.9375,1.48780487804878,146.666666666667,100,154.433333333333,46759
9680292,47487,49650,49650,field,R Pa Sm Co,Colombo,2023-08-15,night match,La Pr Le,2023,7041,2.16666666666667,0.411764705882353,160.333333333333,0,138.566666666667,49650
9489402,46780,46738,46738,bat,Te Re Bl Sn,Southampton,2023-08-16,night match,Te Hd Ms Cn,2023,8301,0.444444444444444,1,157.266666666667,33.33,146.7,46780
9586926,36112,36070,36112,bat,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2023-08-17,night match,Cn Pr Le,2023,11892,2.33333333333333,0.506172839506173,167,25,155.5,36112
9680299,49650,47508,47508,field,R Pa Sm Co,Colombo,2023-08-17,day match,La Pr Le,2023,7041,0.333333333333333,0.603960396039604,118.6,0,133.266666666667,47508
9680306,49657,47501,49657,field,R Pa Sm Co,Colombo,2023-08-17,night match,La Pr Le,2023,7041,1,1.95238095238095,158.8,100,133.266666666667,47501
9489416,46773,46745,46773,field,Ls Ln,London,2023-08-18,night match,Te Hd Ms Cn,2023,83,1.0625,0.344262295081967,148.466666666667,50,141.7,46745
9644109,48,202,202,field,Di Il Ct Sm,Dubai,2023-08-19,night match,Nw Zd tr of Ud Ab Es,2023,17086,3.6,1.48780487804878,176.066666666667,0,144.933333333333,202
9489430,46759,46738,46759,bat,Te Re Bl Sn,Southampton,2023-08-19,night match,Te Hd Ms Cn,2023,8301,1,1.32786885245902,149.6,50,144.566666666667,46759
9489423,46731,46780,46731,field,Tt Be Nm,Nottingham,2023-08-19,day match,Te Hd Ms Cn,2023,251,2.14285714285714,1.97560975609756,145.533333333333,25,159.666666666667,46780
9680313,49657,49650,49657,bat,R Pa Sm Co,Colombo,2023-08-19,night match,La Pr Le,2023,7041,1.8,1.48780487804878,163.666666666667,0,135.6,49657
9680320,47508,49657,49657,bat,R Pa Sm Co,Colombo,2023-08-20,night match,La Pr Le,2023,7041,1.5,1.24691358024691,153.4,100,135.566666666667,47508
9489444,46773,46752,46752,bat,Sa Gs Cf,Cardiff,2023-08-20,night match,Te Hd Ms Cn,2023,4521,1.5,1,149.533333333333,0,151.1,46773
9692472,55,216,55,field,Me Dn,Dublin,2023-08-20,day match,Ia tr of Id,2023,6831,3,1,179.933333333333,100,160.333333333333,216
9644116,48,202,48,field,Di Il Ct Sm,Dubai,2023-08-20,night match,Nw Zd tr of Ud Ab Es,2023,17086,4,1,173.6,0,146.1,202
9489458,46745,46752,46752,bat,Hy Ls,Leeds,2023-08-22,night match,Te Hd Ms Cn,2023,1266,1.08333333333333,1,156.2,50,171.366666666667,46745
9489465,46766,46738,46738,field,Od Td Mr,Manchester,2023-08-23,night match,Te Hd Ms Cn,2023,538,0.952380952380952,1,150.666666666667,100,150.566666666667,46738
9586968,36084,38814,36084,field,Wr Pk Be St Ks,Basseterre,2023-08-24,night match,Cn Pr Le,2023,4045,1,1.95238095238095,156.933333333333,0,157.066666666667,38814
9489472,46780,46773,46780,field,En Bm,Birmingham,2023-08-24,night match,Te Hd Ms Cn,2023,1161,0.352941176470588,0.51219512195122,156.333333333333,100,161.666666666667,46773
9586975,36112,36126,36112,field,Wr Pk Be St Ks,Basseterre,2023-08-26,day match,Cn Pr Le,2023,4045,1.66666666666667,2.9047619047619,172.533333333333,50,158.3,36126
9489479,46738,46766,46766,field,Kn Ol Ln,London,2023-08-26,night match,Te Hd Ms Cn,2023,328,1.05882352941176,2.9047619047619,144,50,160.533333333333,46766
9586996,38814,36126,36126,field,Wr Pk Be St Ks,Basseterre,2023-08-27,night match,Cn Pr Le,2023,4045,1.125,1,168.6,66.67,157,36126
9489486,46759,46766,46759,field,Ls Ln,London,2023-08-27,night match,Te Hd Ms Cn,2023,83,0.666666666666667,1.97560975609756,150.4,66.67,142.966666666667,46766
9587003,36126,36070,36126,field,Kn Ol Bn Bs,Bridgetown,2023-08-30,night match,Cn Pr Le,2023,1406,1.22222222222222,0.672131147540984,157.866666666667,50,166,36070
9614989,27,34,27,field,Kd Dn,Durban,2023-08-30,night match,Aa tr of Sh Aa,2023/24,2127,1.07142857142857,1.48780487804878,161.066666666667,100,143.633333333333,34
9587010,36098,36070,36070,field,Kn Ol Bn Bs,Bridgetown,2023-08-31,night match,Cn Pr Le,2023,1406,1,1.48780487804878,166,33.33,158.3,36070
9352356,20,48,20,bat,Od Td Mr,Manchester,2023-09-01,night match,Nw Zd tr of Ed,2023,538,1.15,1,169.733333333333,50,149.066666666667,20
9614996,34,27,27,field,Kd Dn,Durban,2023-09-01,night match,Aa tr of Sh Aa,2023/24,2127,0.705882352941177,0.344262295081967,191.133333333333,0,143.8,27
9587024,36112,36070,36112,field,Kn Ol Bn Bs,Bridgetown,2023-09-02,night match,Cn Pr Le,2023,1406,1.14285714285714,1.97560975609756,173.6,40,158.666666666667,36070
9587017,36084,38814,36084,field,Kn Ol Bn Bs,Bridgetown,2023-09-02,day match,Cn Pr Le,2023,1406,1,2.9047619047619,159,25,158.666666666667,38814
9352363,48,20,48,bat,En Bm,Birmingham,2023-09-03,day match,Nw Zd tr of Ed,2023,1161,0.782608695652174,1,171.266666666667,33.33,160,48
9587031,36126,36098,36126,field,Kn Ol Bn Bs,Bridgetown,2023-09-03,day match,Cn Pr Le,2023,1406,1.25,0.672131147540984,161.2,66.67,154.875,36098
9587038,38814,36070,36070,bat,Kn Ol Bn Bs,Bridgetown,2023-09-03,night match,Cn Pr Le,2023,1406,1.8,1,171.133333333333,66.67,154.875,38814
9352370,20,48,48,bat,Tt Be Nm,Nottingham,2023-09-05,night match,Nw Zd tr of Ed,2023,251,1.3125,0.672131147540984,168.4,50,160.666666666667,20
9587045,36126,36084,36084,field,Qs Pk Ol Pt of Sn Td,Port of Spain,2023-09-05,night match,Cn Pr Le,2023,1469,0.833333333333333,0.753086419753086,159.533333333333,33.33,135.5,36084
9587052,36126,36070,36126,field,Qs Pk Ol Pt of Sn Td,Port of Spain,2023-09-06,night match,Cn Pr Le,2023,1469,2,1.48780487804878,164.8,60,148.166666666667,36070
9587066,36098,36126,36126,field,Bn La Sm Ta Td,Tarouba,2023-09-09,night match,Cn Pr Le,2023,14300,0.6,0.506172839506173,165,25,140.375,36126
9587059,36112,38814,38814,field,Bn La Sm Ta Td,Tarouba,2023-09-09,day match,Cn Pr Le,2023,14300,0.692307692307692,3.85714285714286,172.533333333333,80,140.375,38814
9587073,36084,36070,36084,bat,Bn La Sm Ta Td,Tarouba,2023-09-10,day match,Cn Pr Le,2023,14300,2.16666666666667,1.97560975609756,164.266666666667,50,144.25,36084
9587080,36112,36126,36126,field,Bn La Sm Ta Td,Tarouba,2023-09-10,night match,Cn Pr Le,2023,14300,0.615384615384615,0.753086419753086,170.8,60,144.25,36126
9587087,36098,36084,36084,field,Pe Sm Ga,Providence,2023-09-13,night match,Cn Pr Le,2023,13915,0.6,0.506172839506173,165.666666666667,50,153.888888888889,36084
9587094,36084,36112,36112,bat,Pe Sm Ga,Providence,2023-09-14,night match,Cn Pr Le,2023,13915,1.77777777777778,1.65573770491803,164.066666666667,66.67,153.85,36084
9587115,36098,36112,36098,field,Pe Sm Ga,Providence,2023-09-17,day match,Cn Pr Le,2023,13915,1.16666666666667,0.344262295081967,164.666666666667,75,155.181818181818,36112
9749697,202,1322,202,bat,Wt Ed Pk Il Ct Sm Da,Doha,2023-09-20,day/night match,Ud Ab Es tr of Qr,2023,20502,5,61,158.6,0,0,202
9782079,272,279,272,bat,Wt Ed Pk Il Ct Sm Da,Doha,2023-09-22,night match,On tr of Qr,2023,20502,2,0.0099009900990099,132.333333333333,0,136,272
9782072,769,202,769,bat,Wt Ed Pk Il Ct Sm Da,Doha,2023-09-22,day/night match,Ud Ab Es tr of Qr,2023,20502,0.2,0.836065573770492,165,100,136,769
9587143,36084,36098,36084,field,Pe Sm Ga,Providence,2023-09-22,night match,Cn Pr Le,2023,13915,1.5,3.85714285714286,163.933333333333,60,153.916666666667,36098
9793811,62,146,62,field,Zg Uy of Ty Ct Fd,Hangzhou,2023-10-03,day match,Pn tr of Ca,2023,25479,1.66666666666667,1.19607843137255,153.933333333333,0,0,146
9793818,293,69,293,field,Zg Uy of Ty Ct Fd,Hangzhou,2023-10-04,day match,Si La tr of Ca,2023,25479,0.4,1,149,0,126,69
9793839,62,293,293,field,Zg Uy of Ty Ct Fd,Hangzhou,2023-10-06,day match,Pn tr of Ca,2023,25479,1.66666666666667,1.48780487804878,154.933333333333,100,119,293
9793846,62,188,188,field,Zg Uy of Ty Ct Fd,Hangzhou,2023-10-07,day match,Pn tr of Ca,2023,25479,0.375,0.506172839506173,151.333333333333,100,117.833333333333,188
9684107,14860,14454,14860,field,JA Il Sm Cx Ri,Ranchi,2023-10-16,day/night match,Sd Mq Ai Ty,2023/24,18038,1,1.48780487804878,174.6,0,159.75,14454
9684072,11283,13166,11283,field,Si Mh Sm Jr,Jaipur,2023-10-16,day match,Sd Mq Ai Ty,2023/24,4661,1,0.51219512195122,136.4,0,139.75,11283
9684128,13971,13131,13131,field,JA Il Sm Cx Ri,Ranchi,2023-10-16,day match,Sd Mq Ai Ty,2023/24,18038,0.5,0.024390243902439,126.272727272727,0,159.75,13131
9684240,14860,12473,12473,bat,JA Il Sm Cx Ri,Ranchi,2023-10-17,day/night match,Sd Mq Ai Ty,2023/24,18038,8,1.32786885245902,177.8,100,156.5,14860
9684233,14454,11157,14454,bat,JA Il Sm Cx Ri,Ranchi,2023-10-17,day match,Sd Mq Ai Ty,2023/24,18038,1.2,1.95238095238095,156.666666666667,0,156.5,14454
9684296,45940,15413,15413,bat,Au Ct Ay Dn,Dehra Dun,2023-10-17,day/night match,Sd Mq Ai Ty,2023/24,22350,0.333333333333333,0.259259259259259,127.444444444444,0,0,45940
9684177,45954,11591,11591,field,Si Mh Sm Jr,Jaipur,2023-10-17,day match,Sd Mq Ai Ty,2023/24,4661,0.0909090909090909,1.32786885245902,122.6,0,139.363636363636,11591
9823029,202,237,237,field,Mi Ct Gd,Kathmandu,2023-10-18,day match,Ud Ab Es tr of Nl,2023/24,24044,0.333333333333333,0.672131147540984,157.333333333333,100,0,237
9684317,32388,12718,12718,field,Si Mh Sm Jr,Jaipur,2023-10-19,day match,Sd Mq Ai Ty,2023/24,4661,3,0.506172839506173,131.9,0,133.208333333333,32388
9684422,15413,15301,15301,bat,Au Ct Ay Dn,Dehra Dun,2023-10-19,day match,Sd Mq Ai Ty,2023/24,22350,0.3,1,137.846153846154,0,130.5,15413
9684373,12473,12389,12473,bat,JA Il Sm Cx Ri,Ranchi,2023-10-19,day match,Sd Mq Ai Ty,2023/24,18038,0.5,1.48780487804878,138.071428571429,0,160.75,12473
9684541,15497,45940,15497,field,Au Ct Ay Dn,Dehra Dun,2023-10-21,day/night match,Sd Mq Ai Ty,2023/24,22350,11,2.9047619047619,135.285714285714,0,130.75,45940
9684534,13474,12046,12046,field,Au Ct Ay Dn,Dehra Dun,2023-10-21,day match,Sd Mq Ai Ty,2023/24,22350,1.6,1,149.928571428571,0,130.75,12046
9684485,13971,14454,14454,bat,JA Il Sm Cx Ri,Ranchi,2023-10-21,day match,Sd Mq Ai Ty,2023/24,18038,0.125,0.0163934426229508,125.083333333333,0,167.571428571429,13971
9684450,45933,12718,12718,field,Si Mh Sm Jr,Jaipur,2023-10-21,day/night match,Sd Mq Ai Ty,2023/24,4661,1,0.259259259259259,131.25,0,130.461538461538,45933
9684429,11591,13166,11591,field,Si Mh Sm Jr,Jaipur,2023-10-21,day match,Sd Mq Ai Ty,2023/24,4661,5,1.97560975609756,146.75,0,130.461538461538,11591
9823050,146,202,202,field,Mi Ct Gd,Kathmandu,2023-10-22,day match,Ud Ab Es tr of Nl,2023/24,24044,1,1,134.2,100,142,202
9684632,11157,13971,11157,bat,JA Il Sm Cx Ri,Ranchi,2023-10-23,day/night match,Sd Mq Ai Ty,2023/24,18038,6,21,160.727272727273,0,158.3125,11157
9823057,202,237,237,field,Mi Ct Gd,Kathmandu,2023-10-23,day match,Ud Ab Es tr of Nl,2023/24,24044,1,0.506172839506173,152.4,66.67,146.5,237
9684618,45926,14860,14860,field,JA Il Sm Cx Ri,Ranchi,2023-10-23,day match,Sd Mq Ai Ty,2023/24,18038,0.125,0.0163934426229508,143.75,0,158.3125,14860
9684562,12669,45933,12669,field,Si Mh Sm Jr,Jaipur,2023-10-23,day match,Sd Mq Ai Ty,2023/24,4661,1,1.95238095238095,151.3,0,128.666666666667,45933
9684576,45954,13166,13166,bat,Si Mh Sm Jr,Jaipur,2023-10-23,day/night match,Sd Mq Ai Ty,2023/24,4661,1,2.9047619047619,117.363636363636,0,128.666666666667,45954
9830743,76,209,209,bat,Ws Ct Gd Wk,Windhoek,2023-10-24,day match,Ze tr of Na,2023/24,11878,5,2.9047619047619,155.6,0,0,76
9823064,146,202,146,bat,Mi Ct Gd,Kathmandu,2023-10-25,day match,Ud Ab Es tr of Nl,2023/24,24044,1.66666666666667,1,136.666666666667,50,152.5,146
9830750,209,76,76,field,Ws Ct Gd Wk,Windhoek,2023-10-25,day match,Ze tr of Na,2023/24,11878,0.4,1,138.916666666667,100,121.5,76
9684800,15301,13957,13957,bat,Au Ct Ay Dn,Dehra Dun,2023-10-25,day/night match,Sd Mq Ai Ty,2023/24,22350,1.1,2.46341463414634,140.666666666667,0,135.375,15301
9684751,13131,12473,12473,field,JA Il Sm Cx Ri,Ranchi,2023-10-25,day match,Sd Mq Ai Ty,2023/24,18038,3,0.506172839506173,146.357142857143,0,148.55,12473
9823071,237,202,202,field,Tn Uy Il Ct Gd Kr,Kirtipur,2023-10-27,day match,Ud Ab Es tr of Nl,2023/24,13586,1.25,3.85714285714286,134.272727272727,50,0,202
9837218,272,125,272,bat,Tn Uy Il Ct Gd Kr,Kirtipur,2023-10-30,day match,On tr of Nl,2023/24,13586,2,21,137.857142857143,0,164.5,272
9684933,12473,15497,15497,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-10-31,day match,Sd Mq Ai Ty,2023/24,7118,0.0909090909090909,1.65573770491803,142.733333333333,0,184.5,15497
9684940,11374,11220,11220,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-10-31,day/night match,Sd Mq Ai Ty,2023/24,7118,0.5,1.32786885245902,134.333333333333,0,184.5,11220
9837253,279,202,202,bat,Mi Ct Gd,Kathmandu,2023-10-31,day match,Ud Ab Es tr of Nl,2023/24,24044,0.333333333333333,1.24390243902439,172,100,158.75,279
9684954,13397,11220,11220,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-02,day/night match,Sd Mq Ai Ty,2023/24,7118,1.6,1,154.916666666667,100,170.142857142857,11220
9837267,202,146,202,field,Mi Ct Gd,Kathmandu,2023-11-02,day match,Ud Ab Es tr of Nl,2023/24,24044,0.428571428571429,1.48780487804878,149.666666666667,33.33,145.2,146
9684947,15497,14454,14454,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-02,day match,Sd Mq Ai Ty,2023/24,7118,1.33333333333333,1,140.111111111111,0,170.142857142857,14454
9837288,769,272,272,bat,Tn Uy Il Ct Gd Kr,Kirtipur,2023-11-03,day match,On tr of Nl,2023/24,13586,0.5,1.65048780487805,160,0,150.75,769
9837295,202,237,237,bat,Mi Ct Gd,Kathmandu,2023-11-03,day match,Ud Ab Es tr of Nl,2023/24,24044,0.666666666666667,1,151.6,60,148.5,202
9684982,11220,11283,11283,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-04,day/night match,Sd Mq Ai Ty,2023/24,7118,3,1.97560975609756,145.642857142857,0,169.166666666667,11283
9684975,12046,14454,14454,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-04,day match,Sd Mq Ai Ty,2023/24,7118,0.5,1,158.538461538462,100,169.166666666667,14454
9684989,14454,11283,14454,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-06,day/night match,Sd Mq Ai Ty,2023/24,7118,6,1.32786885245902,164.8,0,168.227272727273,11283
9849643,1490,251,251,field,Ws Ct Gd Wk,Windhoek,2023-11-22,day match,Ua tr of Na,2023/24,11878,1.66666666666667,0.752475247524753,161.25,0,160.25,251
9725750,27,55,55,field,Dr YS Ra Ry AA VA Ct Sm Vm,Visakhapatnam,2023-11-23,night match,Aa tr of Ia,2023/24,13285,0.739130434782609,1.32786885245902,167.533333333333,33.33,155,55
9849678,251,209,209,field,Ws Ct Gd Wk,Windhoek,2023-11-24,day match,Ua tr of Na,2023/24,11878,0.6,2.46341463414634,128.733333333333,0,140.833333333333,251
9725757,55,27,55,field,Gd Il Sm Tm,Thiruvananthapuram,2023-11-26,night match,Aa tr of Ia,2023/24,23813,1.38888888888889,1,179.733333333333,75,108,27
9849713,1224,251,251,bat,Ud Ct Cb Gd Wk,Windhoek,2023-11-27,day match,Ua tr of Na,2023/24,11885,0.333333333333333,0.0123456790123456,0,0,127.5,1224
9849755,251,195,251,bat,Ws Ct Gd Wk,Windhoek,2023-11-29,day match,Ua tr of Na,2023/24,11878,0.666666666666667,3.85714285714286,129.266666666667,80,134.375,251
9849769,1350,251,251,field,Ws Ct Gd Wk,Windhoek,2023-11-30,day match,Ua tr of Na,2023/24,11878,0.25,0.0123456790123456,117,0,136.6,251
9725771,55,27,55,field,Sd Vr Nn Sh Il Sm Rr,Raipur,2023-12-01,night match,Aa tr of Ia,2023/24,19718,1.66666666666667,1.32786885245902,186.533333333333,80,0,27
9856734,216,76,76,field,He Ss Cb,Harare,2023-12-07,night match,Id tr of Ze,2023/24,1833,3.5,0.672131147540984,160.8,20,145.125,76
9702671,33921,33949,33921,field,Be Ct Gd Wa Be,Brisbane,2023-12-07,night match,Bg Bh Le,2023/24,1476,1.44444444444444,2.9047619047619,156.8,50,163.357142857143,33949
9702678,33956,33942,33956,field,Sy Ct Gd,Sydney,2023-12-08,night match,Bg Bh Le,2023/24,937,1.66666666666667,1.32786885245902,166.8,100,147.733333333333,33942
9856748,76,216,216,field,He Ss Cb,Harare,2023-12-10,day match,Id tr of Ze,2023/24,1833,0.142857142857143,1.97560975609756,152.933333333333,100,145.307692307692,216
9702699,33928,33956,33956,bat,Uy of Ta Sm Ln,Launceston,2023-12-11,night match,Bg Bh Le,2023/24,21076,0.833333333333333,0.506172839506173,173.466666666667,50,141.333333333333,33928
9702706,33921,33963,33921,field,Ma Ol Ca,Canberra,2023-12-12,night match,Bg Bh Le,2023/24,5312,1,2.9047619047619,161.066666666667,50,156.708333333333,33963
9615066,20,41,41,field,Kn Ol Bn Bs,Bridgetown,2023-12-12,night match,Ed tr of Wt Is,2023/24,1406,1,0.344262295081967,169,60,160.15,41
9713199,55,34,34,field,St Gs Pk Ga,Gqeberha,2023-12-12,day/night match,Ia tr of Sh Aa,2023/24,1224,1.53846153846154,3.85714285714286,185.866666666667,80,140.8,34
9702713,33949,33935,33935,field,Me Ct Gd,Melbourne,2023-12-13,night match,Bg Bh Le,2023/24,440,0.733333333333333,0.259259259259259,161,0,154.4,33935
9713206,55,34,55,field,Te Ws Sm Jg,Johannesburg,2023-12-14,day/night match,Ia tr of Sh Aa,2023/24,3569,1.75,1.97560975609756,185.466666666667,60,164.5,34
9615080,41,20,20,field,Nl Ct Sm St Gs Ga,St George's,2023-12-16,day match,Ed tr of Wt Is,2023/24,7930,1.15384615384615,2.9047619047619,169.6,60,159.4,20
9702720,33963,33914,33914,bat,Ae Ol,Adelaide,2023-12-19,night match,Bg Bh Le,2023/24,930,1.28571428571429,21,159.133333333333,40,154.766666666667,33963
9866331,17583,17653,17583,field,En Pk Or Ol Ad,Auckland,2023-12-19,day match,Sr Sh,2023/24,5081,2.83333333333333,0.506172839506173,146.533333333333,20,134.85,17653
9702727,33928,33935,33935,bat,Ph Sm,Perth,2023-12-20,day/night match,Bg Bh Le,2023/24,23841,1.07142857142857,0.405940594059406,174.066666666667,20,146.333333333333,33928
9615094,20,41,41,field,Bn La Sm Ta Td,Tarouba,2023-12-21,day/night match,Ed tr of Wt Is,2023/24,14300,0.764705882352941,1,174.266666666667,60,151.625,41
9866338,18570,18360,18570,bat,Bn Re Wn,Wellington,2023-12-21,day/night match,Sr Sh,2023/24,825,0.666666666666667,0.672131147540984,157.466666666667,100,149.583333333333,18570
9702734,33942,33921,33921,field,Ds Sm Me,Melbourne,2023-12-21,night match,Bg Bh Le,2023/24,8252,2,1,157,40,158.866666666667,33921
9866345,17982,17744,17982,field,Sn Pk Hn,Hamilton,2023-12-22,day/night match,Sr Sh,2023/24,3541,2.2,0.672131147540984,149.466666666667,75,153.5,17744
9702762,33956,33949,33949,field,Sy Ct Gd,Sydney,2023-12-26,night match,Bg Bh Le,2023/24,937,1.54545454545455,81,163.6,100,147.5,33949
9702769,33935,33942,33935,field,Ph Sm,Perth,2023-12-26,night match,Bg Bh Le,2023/24,23841,0.705882352941177,2.46341463414634,148.6,100,148,33942
9866366,17744,17982,17744,field,Ft Pk Pn Nh,Palmerston North,2023-12-27,day/night match,Sr Sh,2023/24,3128,2.28571428571429,0.672131147540984,186.266666666667,20,169,17982
9717504,48,188,188,field,Mn Pk Nr,Napier,2023-12-27,night match,Bh tr of Nw Zd,2023/24,3184,1,0.603960396039604,177.4,80,159.666666666667,188
9866373,18360,18570,18570,bat,Mx Pk Aa,Alexandra,2023-12-28,day/night match,Sr Sh,2023/24,5382,1.4,1.48780487804878,165.733333333333,0,0,18360
9702783,33928,33949,33949,field,Be Ol Ht,Hobart,2023-12-28,night match,Bg Bh Le,2023/24,6348,1.44444444444444,1,175.933333333333,40,152.785714285714,33949
9702790,33914,33942,33942,bat,Ds Sm Me,Melbourne,2023-12-29,night match,Bg Bh Le,2023/24,8252,0.529411764705882,1,162.133333333333,40,158.5,33914
9887863,202,293,202,bat,Sh Ct Sm,Sharjah,2023-12-31,day/night match,An tr of Ud Ab Es,2023/24,5949,0.833333333333333,1,153.133333333333,50,140.866666666667,202
